path,name,label,parent_path,depth,inclusive_ms,self_ms,percent_of_parent,percent_of_root,category,iteration,device,notes
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/edge_buckets,edge_buckets,edge buckets,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,35.73839999990014,35.73839999990014,1.8089224666348616,0.0485666342369991,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/negative_helpers,negative_helpers,negative helpers,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,0.003499999365885742,0.003499999365885742,0.00017715475472254434,4.756317827132064e-06,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/literal_features,literal_features,literal features,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,192.18220000038855,192.18220000038855,9.727427620402382,0.26116565415090653,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/adjacency,adjacency,adjacency,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,1747.749299998759,1747.749299998759,88.46347275820803,2.375100759721983,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/reasoner_setup,reasoner_setup,reasoner setup,engine_total/stratified_execution/positive_reasoning/iteration_1,4,362.1712000003754,362.1712000003754,0.6111636283383901,0.4921718991796619,host_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/dag_compile,dag_compile,dag compile,engine_total/stratified_execution/positive_reasoning/iteration_1,4,133.7775000010879,133.7775000010879,0.22574943090620989,0.18179669240120253,host_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_1,super_dag_group_1,"super-DAG group 1 (cyclic scc, 1 targets)",engine_total/stratified_execution/positive_reasoning/iteration_1,4,162.04569999899832,12.644999998883577,0.2734519971988922,0.22021171181563323,host_runtime,,,super_dag_group
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_1/dag_eval_total,dag_eval_total,dag eval total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_1,5,149.40070000011474,149.40070000011474,92.1966457616822,0.20302781186839586,device_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_2,super_dag_group_2,"super-DAG group 2 (cyclic scc, 1 targets)",engine_total/stratified_execution/positive_reasoning/iteration_1,4,454.7767999993084,12.76269999834767,0.767435508873736,0.6180181123133945,host_runtime,,,super_dag_group
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_2/dag_eval_total,dag_eval_total,dag eval total (2 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_2,5,335.81800000138173,335.81800000138173,73.8423771841247,0.4563592655606642,device_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_2/assertion_update_total,assertion_update_total,assertion update total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_2,5,106.19609999957902,106.19609999957902,23.35125714410685,0.1443149986034558,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_3,super_dag_group_3,"super-DAG group 3 (acyclic batch, 10 targets)",engine_total/stratified_execution/positive_reasoning/iteration_1,4,1080.1974999994854,40.83109999919543,1.822832471000067,1.4679324448308382,host_runtime,,,super_dag_group
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_3/dag_eval_total,dag_eval_total,dag eval total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_3,5,1026.8636000000697,1026.8636000000697,95.06257883401497,1.395454437597399,device_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_3/assertion_update_total,assertion_update_total,assertion update total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_3,5,12.502800000220304,12.502800000220304,1.1574550024626293,0.016990657515466513,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_4,super_dag_group_4,"super-DAG group 4 (acyclic batch, 5 targets)",engine_total/stratified_execution/positive_reasoning/iteration_1,4,2839.1632000002573,34.54940000119677,4.791085770362727,3.858275711110338,host_runtime,,,super_dag_group
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_4/dag_eval_total,dag_eval_total,dag eval total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_4,5,2780.46219999851,2780.46219999851,97.9324541822132,3.7785040930065925,device_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_4/assertion_update_total,assertion_update_total,assertion update total (1 passes),engine_total/stratified_execution/positive_reasoning/iteration_1/super_dag_group_4,5,24.15160000055039,24.15160000055039,0.8506590956288881,0.032820773271000254,host_runtime,,,
