path,name,label,parent_path,depth,inclusive_ms,self_ms,percent_of_parent,percent_of_root,category,iteration,device,notes
engine_total,engine_total,engine_total,,0,708.4788999927696,2.733100001933053,100.0,100.0,,,cpu,
engine_total/stratified_execution,stratified_execution,stratified execution,engine_total,1,690.1612999936333,0.8813999884296209,97.41451721436965,97.41451721436965,host_runtime,,,
engine_total/stratified_execution/positive_reasoning,positive_reasoning,positive_reasoning,engine_total/stratified_execution,2,515.9879999991972,0.8456999930785969,74.76339226843886,72.8303976313851,host_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/schema_setup,schema_setup,schema_setup,engine_total/stratified_execution/positive_reasoning,3,55.6399000051897,-0.39489998016506433,10.783177129172824,7.853430780473143,tbox_cacheable,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/rule_extraction,rule_extraction,rule extraction,engine_total/stratified_execution/positive_reasoning/schema_setup,4,15.417300004628487,15.417300004628487,27.709072092492022,2.176112796695262,tbox_cacheable,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/rule_index,rule_index,rule index,engine_total/stratified_execution/positive_reasoning/schema_setup,4,0.0737999944249168,0.0737999944249168,0.1326386180026083,0.010416682053011031,tbox_cacheable,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/schema_cache,schema_cache,schema cache / compile context,engine_total/stratified_execution/positive_reasoning/schema_setup,4,39.97860000526998,39.97860000526998,71.8523936986606,5.642878003237356,tbox_cacheable,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/initial_ontology_merge,initial_ontology_merge,initial ontology merge,engine_total/stratified_execution/positive_reasoning/schema_setup,4,0.06859999848529696,0.06859999848529696,0.1232928141116329,0.009682715813554513,abox_once,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/preprocessing_plan,preprocessing_plan,preprocessing plan,engine_total/stratified_execution/positive_reasoning/schema_setup,4,0.08289999095723033,0.08289999095723033,0.14899378135025046,0.011701123485551421,abox_once,,,
engine_total/stratified_execution/positive_reasoning/schema_setup/dependency_closure,dependency_closure,dependency closure,engine_total/stratified_execution/positive_reasoning/schema_setup,4,0.4135999915888533,0.4135999915888533,0.7433514286515173,0.058378589904805114,tbox_cacheable,,,
engine_total/stratified_execution/positive_reasoning/iteration_1,iteration_1,iteration_1,engine_total/stratified_execution/positive_reasoning,3,415.6288999947719,3.870799977448769,80.55010969158558,58.66496518089863,host_runtime,1,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh,dataset_refresh,dataset_refresh,engine_total/stratified_execution/positive_reasoning/iteration_1,4,278.0848000111291,-55.39999998291023,66.90699323714666,39.25096428615829,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/scan_cache_index_prep,scan_cache_index_prep,scan cache/index prep,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh,5,113.95309999352321,0.0,40.97782402668637,16.08419107395946,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/scan_cache_index_prep/mapping_vocab_collect,mapping_vocab_collect,vocab collect,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/scan_cache_index_prep,6,0.004399989848025143,0.004399989848025143,0.0038612287408374387,0.0006210474084789324,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/scan_cache_index_prep/mapping_graph_scan,mapping_graph_scan,graph scan,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/scan_cache_index_prep,6,113.94870000367519,113.94870000367519,99.99613877125915,16.08357002655098,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly,dataset_native_assembly,dataset build/native assembly,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh,5,219.53170000051614,0.0,78.9441565996165,30.986342712924348,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/ontology_merge,ontology_merge,ontology merge,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly,6,0.03169999399688095,0.03169999399688095,0.014439825317622203,0.004474373760066032,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/sameas,sameas,sameAs,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly,6,102.85850000218488,102.85850000218488,46.853597909524254,14.518216421580743,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/schema_individual_import,schema_individual_import,schema individual import,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly,6,4.426200001034886,4.426200001034886,2.0162008498200845,0.6247469051061446,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build,kgraph_build,kgraph build,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly,6,112.21530000329949,99.165500010713,51.11576141533804,15.838905012477394,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/mapping_finalize,mapping_finalize,mapping finalize,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build,7,5.394599997089244,0.0,4.807365837751738,0.7614341086437859,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/mapping_finalize/mapping_sort,mapping_sort,mapping sort,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/mapping_finalize,8,4.86109999474138,4.86109999474138,90.11048080236304,0.6861319362921028,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/mapping_finalize/mapping_index,mapping_index,mapping index,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/mapping_finalize,8,0.5335000023478642,0.5335000023478642,9.889519197636968,0.07530217235168314,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,kgraph_internals,kgraph internals,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build,7,7.655199995497242,0.0,6.821886137872603,1.0805120654370042,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/edge_buckets,edge_buckets,edge buckets,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,0.30759999935980886,0.30759999935980886,4.018183712257524,0.043416959822367054,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/negative_helpers,negative_helpers,negative helpers,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,0.0012999953469261527,0.0012999953469261527,0.01698186001268164,0.00018349104637264708,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/literal_features,literal_features,literal features,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,1.0094000026583672,1.0094000026583672,13.18580838191154,0.142474250491958,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals/adjacency,adjacency,adjacency,engine_total/stratified_execution/positive_reasoning/iteration_1/dataset_refresh/dataset_native_assembly/kgraph_build/kgraph_internals,8,6.3368999981321394,6.3368999981321394,82.77902604581826,0.8944373640763065,host_runtime,,,
engine_total/stratified_execution/positive_reasoning/iteration_1/reasoner_setup,reasoner_setup,reasoner setup,engine_total/stratified_execution/positive_reasoning/iteration_1,4,18.023299999185838,18.023299999185838,4.336392392206737,2.5439430869952195,host_runtime,,cpu,
engine_total/stratified_execution/positive_reasoning/iteration_1/dag_compile,dag_compile,dag compile,engine_total/stratified_execution/positive_reasoning/iteration_1,4,9.517099999357015,9.517099999357015,2.2898070849925807,1.3433145291206474,host_runtime,,cpu,
